movieId,title,overview,genres,keywords,releaseDate,voteAverage,voteCount,posterPath,director,runtime,cast
51311,Wheel of Time,"Wheel of Time is Werner Herzog's photographed look at the largest Buddhist ritual in Bodh Gaya, India.",[99],"buddhism, tibet, dalai lama, ritual, india",2003-10-30,5.9,7.0,/d26W3zIQXucyHU6s98DVyOVlqV1.jpg,Werner Herzog,81,"The Dalai Lama, Lama Lhundup Woeser, Takna Jigme Sangpo, Matthieu Ricard, Madhureeta Anand"
219,Volver,"Raimunda (Penélope Cruz) works and lives Madrid with her husband Paco and daughter Paula. Her sister Sole (Lola Dueñas) lives nearby and they both miss their mother Irene (Carmen Maura), who died several years ago in a house fire along with their father. A former neighbor from their hometown reports that she has seen the ghost of Irene and both daughters do not believe her. After a murder and a family tragedy, Irene's spirit materializes around her daughters to help comfort them.","[35, 18, 10749]","child abuse, rape, fire, sexual abuse, madrid, secret, return, solidarity, village, superstition, crime, death, ghost, abusive father",2006-03-16,7.3,419.0,/m1ZUDGTFtVGE3zjTvF8OiQ9um5e.jpg,Pedro Almodóvar,121,"Penélope Cruz, Carmen Maura, Lola Dueñas, Blanca Portillo, Yohana Cobo"
13751,Akeelah and the Bee,"Eleven year-old Akeelah Anderson's life is not easy: her father is dead, her mom ignores her, her brother runs with the local gangbangers. She's smart, but her environment threatens to strangle her aspirations. Responding to a threat by her school's principal, Akeelah participates in a spelling bee to avoid detention for her many absences. Much to her surprise and embarrassment, she wins. Her principal asks her to seek coaching from an English professor named Dr. Larabee for the more prestigious regional bee. As the possibility of making it all the way to the Scripps National Spelling Bee looms, Akeelah could provide her community with someone to rally around and be proud of -- but only if she can overcome her insecurities and her distracting home life. She also must get past Dr. Larabee's demons, and a field of more experienced and privileged fellow spellers.",[18],"black people, spelling, spelling bee",2006-04-28,6.7,85.0,/tLejxaLJu8Qh5F2VKacWniMSZ3v.jpg,Doug Atchison,112,"Keke Palmer, Laurence Fishburne, Angela Bassett, Curtis Armstrong, J.R. Villarreal"
52345,Lisbela and the Prisoner,"Lisbela is a young woman who loves going to the movies. Leléu is a con man, going from town to town selling all sort of things and performing as master of ceremonies for some cheesy numbers, such as the woman who gets transformed into a gorilla. He gets involved with Linaura, a sexy and beautiful woman who happens to be the wife of the most frightening hitman of the place. The hitman finds out his wife's affair and goes after Leléu, who has to leave in a hurry. In another town, he meets and falls instantly in love with Lisbela, who is engaged to Douglas, a hillbilly who tries hard to pass for a cosmopolitan Rio de Janeiro dweller.","[35, 10749]","brazilian, romance, comedy",2003-08-22,7.5,53.0,/raCdo5Hjpd3uXbpSd1JZ7tEyE31.jpg,Guel Arraes,106,"Selton Mello, Débora Falabella, Virginia Cavendish, Bruno Garcia, Tadeu Mello"
53961,Brainstorm,"A trip to the mental institution hell. This odyssey is lived by Neto, a middle class teenager, who lives a normal life until his father sends him to a mental institution after finding drugs on his pocket. The maconha cigarrete is just the final drop that exposes the family tragedy. Send to a mental institution, Neto gets to know a completely absurd, inhumane reality in which the people are devoured by a corrupt and cruel institution system. The documentary type language used by the director give this movie a sensation of realty that increases even more the impact of the emotions Neto goes through. In the mental institution, Neto is forced to mature. The transformations that he goes through change this relations with his father.",[18],"brazilian, drama, woman director",2001-06-22,7.4,27.0,/x6NXI2jvi9iKbzjjHRMtZ7mCPjB.jpg,Laís Bodanzky,74,"Rodrigo Santoro, Cássia Kis Magro, Othon Bastos, Luis Miranda, Caco Ciocler"
10292,Urban Legends: Bloody Mary,"On a prom-night dare, a trio of high school friends chant an incantation, unleashing an evil spirit from the past with deadly consequences.","[27, 53]","high school, bong, slasher, spirit, mirror, woman director",2005-07-19,4.9,55.0,/Avlo5JZOBXWx4oymtkXfCaomV5Y.jpg,Mary Lambert,93,"Kate Mara, Robert Vito, Tina Lifford, Ed Marinaro, Michael Coe"
15639,Larry the Cable Guy: Health Inspector,A slovenly cable repairman becomes a big-city health inspector and is tasked with uncovering the source of a food poisoning epidemic.,[35],"health inspector, food intoxication",2006-03-24,3.3,17.0,/vlPadYpBkSvgTbGFhYTDgacAOEM.jpg,Trent Cooper,89,"Larry the Cable Guy, Iris Bahr, Tony Hale, David Koechner, Brooke Dillman"
10069,Stay Alive,"After the mysterious, brutal death of an old friend, a group of teenagers find themselves in possession of ""Stay Alive,"" an ultra-realistic 3-D videogame based on the spine-chilling true story of a 17th century noblewoman, known as ""The Blood Countess."" The gamers don't know anything about the game other than they're not supposed to have it... and they're dying to play it. Not able to resist temptation, the kids begin to play the grisly game but soon make a chilling connection -- they are each being murdered one-by-one in the same way as the characters they played in the game. As the line between the game world and the real world disappears, the teens must find a way to defeat the vicious and merciless Blood Countess, all the while trying to... stay alive.","[27, 53]","video game, hacker, virtual reality, virtual fight, baroness",2006-03-24,5.3,157.0,/hsSJwroE7jugEROB8tmyxJP91Ho.jpg,William Brent Bell,100,"Jon Foster, Samaire Armstrong, Frankie Muniz, Jimmi Simpson, Wendell Pierce"
43887,Annie Oakley,Awkward Annie (Barbara Stanwyck) loves her sharpshooting rival (Preston Foster) in Buffalo Bill's Wild West Show.,"[18, 37]",annie oakley,1935-11-15,5.5,9.0,/ktF8RMMBs8zzjTPqn7HpYF6ddAq.jpg,George Stevens,90,"Barbara Stanwyck, Preston Foster, Melvyn Douglas, Moroni Olsen, Pert Kelton"
3093,Basic Instinct 2,"Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game.","[80, 9648, 53]","male nudity, sex, legs, soho london, playing god, jacuzzi",2006-03-29,4.6,183.0,/yNRSbx6AhOlW673t2073Wr2iH4U.jpg,Michael Caton-Jones,114,"Sharon Stone, David Morrissey, Charlotte Rampling, David Thewlis, Stan Collymore"
9270,Brick,A teenage loner pushes his way into the underworld of a high school crime ring to investigate the disappearance of his ex-girlfriend.,"[18, 9648]","california, lone wolf, leave, high school, independent film, call",2005-01-30,6.8,366.0,/5WVk8JpNIxepn4fpZzQeCumkOL5.jpg,Rian Johnson,110,"Joseph Gordon-Levitt, Nora Zehetner, Lukas Haas, Noah Fleiss, Matt O'Leary"
11291,The Brothers Lionheart,"9-year old Karl Lejon, 'Skorpan' is suffering from tuberculosis and knows that he will die soon. But his older brother Jonathan tries to comfort him by promising that they one day will meet in Nangijala, a magic country beyond the stars. Jonathan dies soon after in a house fire and Skorpan also passes away not long after. They meet in Nangijala, a country divided into the Cherry Blossom Valley and the Briar-Bush Valley. The people in the later are oppressed by the black knight Tengil and his dragon Katla. The two brothers, who now call themselves Jonathan and Karl Lion Heart, decide to help the freedom fighters against the oppression.","[12, 14, 10751]","brother brother relationship, single parent, fictional place, loss of brother, sweden, socially deprived family, child hero, brother",1977-09-23,6.9,22.0,/giPbP2p6R2pnIIETAEmWWhZ4jVJ.jpg,Olle Hellbom,102,"Staffan Götestam, Lars Söderdahl, Allan Edwall, Gunn Wållgren, Folke Hjort"
28349,The Dead Hate the Living!,"When a renegade band of young filmmakers break into an abandoned hospital to make their horror epic, they stumble upon a real dead body and decide to use it in their movie. They accidentally bring it back to life, open a portal to a dead world that releases dozens of other zombies, then struggle for their lives in a desperate attempt to flee from the creatures who apparently have them hopelessly trapped in the hospital.","[27, 35]",zombie,2000-02-08,3.9,9.0,/shhtF3ceZOHuJvh07f4UTsZ6JzK.jpg,Dave Parker,90,"Eric Clawson, Jamie Donahue, Brett Beardslee, Wendy Speake, Benjamin P. Morris"
10177,Evil Aliens,"The sensationalist reporter Michelle Fox presents the TV show Weird World, with phony matters about UFOS and aliens. When she hears about Cat, a young woman that claims that have been abducted with her boyfriend and become pregnant by aliens, she convinces her chief to travel with a team to the remote Welsh island of Scalled to interview Cat. She invites the cameraman Ricky Anderson with his sound technician partner; the nerd expert in ""ufology"" and ""ley lines"" Gavin Gorman; the actress Candy Vixen and an obscure gay actor to prepare the matter. They get a van and wait for the low tide to reach the island, and when they find evidences that aliens are really landed in the location, the ambitious Michelle decides to film her way to fame and wealth.","[35, 27, 878]","wales, flying saucer, brood, alien",2006-03-10,6.1,42.0,/rSGYrrua4QoyXPhic6GvxgdQFb8.jpg,Jake West,93,"Emily Booth, Sam Butler, Jamie Honeybourne, Jodie Shaw, Peter O'Connor"
12591,Santa's Slay,"Santa Claus is actually a demon who lost a bet with an Angel, so he becomes the giver of toys and happiness. But when the bet is off, he returns to his evil ways.","[35, 14, 27]","holiday, angel, bet, grandfather grandson relationship, mass murder, santa claus, killer santa claus, christmas horror",2005-10-25,5.3,57.0,/sdd0TRVpMjAViiBPq0oufYOHg0m.jpg,David Steiman,78,"Bill Goldberg, Douglas Smith, Emilie de Ravin, Robert Culp, Dave Thomas"
18045,The Dark Hours,"Dr. Samantha Goodman is a beautiful, young psychiatrist. Burnt out, she drives to the family’s winter cottage to spend time with her husband and sister. A relaxing weekend is jarringly interrupted when a terrifying and unexpected guest arrives. What follows is an extraordinary night of terror and evil mind games where escape is not an option.","[27, 878, 53]","canada, winter, hostage, olympic games, cabin, psychopath, basement, surrealism, suspense, snow, blood, psychiatrist, game, mental patient, axe murder",2005-03-11,5.5,22.0,/yOYCpZ7jsMedfkHQpXQJw83F3GL.jpg,Paul Fox,80,"Kate Greenhouse, Aidan Devine, Gordon Currie, Iris Graham, Dov Tiefenbach"
11348,Fragile,"Haunted by memories of a patient's death, a nurse  takes a job at an antiquated hospital for children. Soon she learns that the kids fear a ghost that prowls the floors and will not allow anyone to leave. Amy tries to protect them and convince the other staffers of the evil that lurks there.","[27, 53]","nurse, menace, isle of white, hospital, clinic, cowardliness",2005-10-14,6.0,137.0,/s7gCOegufXiQR48IhuTsPNy0Fav.jpg,Jaume Balagueró,101,"Calista Flockhart, Richard Roxburgh, Elena Anaya, Gemma Jones, Colin McFarlane"
41263,The Brotherhood of Justice,"A group of high school students, led by a rich boy Derek, is sick of school violence and decides to become underground vigilantes named ""Brotherhood of Justice"". It starts with the idea ""watching people"", but things quickly get out of control. ""Brotherhood of Justice"" turns out another gang of violence. Derek wants to stop it but it is too late, so he takes responsibility for it and gives himself to the law.","[28, 18, 53]","high school, vigilante, gang, student, violence, tv movie",1986-05-18,4.1,6.0,/xXh7NVsOIIn5c4FE6apl5ToXgr0.jpg,Charles Braverman,97,"Kiefer Sutherland, Lori Loughlin, Joe Spano, Keanu Reeves, Darren Dalton"
9035,Slither,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.","[35, 27, 878]","small town, mutant, meteor, meat, alien, violence, parasite, slug, bodily dismemberment, aftercreditsstinger, duringcreditsstinger, body horror",2006-03-31,6.3,324.0,/zNlJvCY3Pz7SE09Lf4G7uPs5XFZ.jpg,James Gunn,95,"Nathan Fillion, Don Thompson, Elizabeth Banks, Gregg Henry, Xantha Radley"
9957,The Benchwarmers,A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard little league squads.,[35],"baseball, pizza, sport, paperboy, team, homerun, video store",2006-04-07,5.2,248.0,/5yMPCr4qhuNg6fT538xicHaMaG7.jpg,Dennis Dugan,80,"Jon Heder, Rob Schneider, David Spade, Jon Lovitz, Tim Meadows"
30139,Phat Girlz,Two plus-sized ladies meet the men of their dreams in the most unexpected of ways.,"[35, 10749]",woman director,2006-01-01,3.7,10.0,/zzylksiJ8hmzvsHIDBTuqYZJYTe.jpg,Nnegest Likké,99,"Mo'Nique, Jimmy Jean-Louis, Godfrey, Joyful Drake, Brendan Walsh"
9389,Renaissance,"To find Ilona and unlock the secrets of her disappearance, Karas must plunge deep into the parallel worlds of corporate espionage, organized crime and genetic research - where the truth imprisons whoever finds it first and miracles can be bought but at a great price.","[28, 16, 878]","paris, japanese, identity, underworld, monopoly, future, beauty, victim, dystopia, boss, police, president, animation, disappearance, cgi, black and white, theft, scientist, researcher, corporation",2006-03-16,6.7,78.0,/fTdbmjAegzFQOCPTAckPcmTpJvp.jpg,Christian Volckman,105,"Daniel Craig, Catherine McCormack, Romola Garai, Jonathan Pryce, Ian Holm"
460,Go for Zucker,Germany director Dani Levy filmed this comedy about Jewish life in today’s Germany along side the familiar east-west conflict. With it great success this film is a joyful comedy of humor and knowledge.,[35],"berlin, berlin wall, brother brother relationship, farewell, father son relationship, casino, loss of mother, parent child relationship, wife husband relationship, billard, culture clash, life planning, jewish life, daughter, marriage crisis, single, relationship, extramarital affair",2005-01-06,6.6,10.0,/sDAVHwXZI3yMSBOqjZGtiEyfhQt.jpg,Dani Levy,136,"Henry Hübchen, Hannelore Elsner, Udo Samel, Golda Tencer, Steffen Groth"
28752,The Curse of the Werewolf,Throughout his upbringing unnatural phenomena surrounded Leon. He is plagued with a terrible curse over which he exercises no control. During the full moon he changes into a ferocious beast initiating an orgy of indiscriminate killing. His love for Christina enables Leon to suppress his lycanthropic feelings until the engagement is broken off which precipitates a tragic conclusion.,[27],"spain, rape, based on novel, full moon, remake, murder, mute, curse, wolfman, blood, werewolf, hammer horror, jail cell, silver bullet",1961-05-01,6.5,32.0,/eKQ6kovQVp2I7g1hJegOo8vRBhu.jpg,Terence Fisher,93,"Oliver Reed, Clifford Evans, Catherine Feller, Yvonne Romain, Anthony Dawson"
8998,Friends with Money,"After she quits her lucrative job, Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends.","[35, 18, 10749]","midlife crisis, marriage, money, divorce, fashion, woman director",2006-09-07,5.1,132.0,/hJmfZ1b6ZzT4bORo4f2FyWbkgAx.jpg,Nicole Holofcener,88,"Catherine Keener, Jason Isaacs, Timm Sharp, Jennifer Aniston, Joan Cusack"
13468,Keane,"A mentally ill man searches New York for his missing eight year old daughter. He recreates her steps each day hoping for some clue to her disappearance, until he meets and befriend a woman with a daughter the same age. Could she help him with the missing piece of the puzzle?",[18],"schizophrenia, kidnapping, daughter, loss of daughter, search for witnesses, independent film, search, missing girl",2004-09-03,6.7,25.0,/9i0mdCNik76ULpWMQQ4YM6Ecpg1.jpg,Lodge Kerrigan,90,"Damian Lewis, Abigail Breslin, Amy Ryan, Tina Holmes, Stephen Henderson"
79363,Dementia,"Shot entirely without dialogue and filled with suggestive violence and psycho-sexual imagery, it's like a skid row expressionist thriller following the nocturnal prowling of a young woman haunted by homicidal guilt.","[80, 27]","female killer, cult film, film noir",1955-12-22,6.5,11.0,/u0dai8tk4urRAox8rZTEXixURUw.jpg,John Parker,56,"Adrienne Barrett, Ben Roseman, Bruno VeSota, Ed Hinkle, Richard Barron"
34193,Magic,A ventriloquist is at the mercy of his vicious dummy while he tries to renew a romance with his high school sweetheart.,"[18, 27, 53]","magic, alter ego, ventriloquist, evil doll, high school sweetheart, ventriloquist dummy",1978-11-08,7.0,59.0,/edxr6rPbpLh1V6dTiMIiyHNKRi9.jpg,Richard Attenborough,107,"Anthony Hopkins, Ann-Margret, Burgess Meredith, Ed Lauter, E.J. André"
4441,Candy,"A poet falls in love with an art student, who gravitates to his bohemian lifestyle -- and his love of heroin. Hooked as much on one another as they are on the drug, their relationship alternates between states of oblivion, self-destruction, and despair.","[18, 10749]","junkie, methadone programme, heroin, artist, cold turkey, mental breakdown, lovers, australia, drawing and painting, marriage",2006-02-15,7.0,152.0,/9DvrEg2p3Hrdr1uGe0t7kRraWjl.jpg,Neil Armfield,116,"Abbie Cornish, Heath Ledger, Geoffrey Rush, Tony Martin, Noni Hazlehurst"
84954,Secrets of a Soul,"Werner Krauss, who had played the deranged Dr. Caligari six years earlier, stars as a scientist who is tormented by an irrational fear of knives and the irresistible compulsion to murder his wife. Driven to the brink of madness by fantastic nightmares (designed by Ernö Metzner and photographed by Guido Seeber in a brilliant mix of expressionism and surrealism), he encounters a psychoanalyst who offers to treat the perplexing malady.","[53, 18]","trauma, dream interpretation, mental illness",1926-03-24,5.5,5.0,/j4aEY255ZGw0V65DrblT0kGmnzv.jpg,G.W. Pabst,97,"Werner Krauss, Ruth Weyher, Ilka Grüning, Jack Trevor, Lili Damita"
11490,The Child,"Bruno and Sonia, a young couple living off her benefit and the thefts committed by his gang, have a new source of money: their newborn son.","[10749, 18]","father son relationship, baby, drug dealer, pregnant minor, independent film",2005-07-10,7.0,49.0,/dk7ZpsVKLt2nwjQZZIde0WP4oQV.jpg,Luc Dardenne,95,"Jérémie Renier, Déborah François, Olivier Gourmet, Jérémie Segard, Stéphane Bissot"
11304,9/11,"An on-the-scene documentary following the events of September 11, 2001 from an insider's view, through the lens of two French filmmakers who simply set out to make a movie about a rookie NYC fireman and ended up filming the tragic event that changed our lives forever.",[99],"terror, firemen, war on terror",2002-03-10,7.6,21.0,/k4Cs8h56Q1zpvWQMNSCi67uAqEe.jpg,James Hanlon,128,"Tony Benatatos, Jamal Braithwaite, Joseph Casaliggi, James Hanlon, Joseph Pfeifer"
55368,"Lacombe, Lucien","In 1944 Lucien Lacombe, a young peasant in the Lot region is refused permission to join the French Resistance. Instead, the opposing ""French Gestapo"" obtain from him information about an underground leader and recruit him into their organization.Lucien enjoys his power and inclusion as a member of the German Police (Milice française) but soon falls in love with a Jewish girl. Forcing himself upon her family, Lucien becomes personally involved with the very people some of his collaborators and superiors are, in part, employed to oppress.","[18, 10752]","war crimes, french gestapo, maquis",1974-01-30,7.2,27.0,/gHlorDyJrigxzcuZaQ5p4mseAPC.jpg,Louis Malle,138,"Pierre Blaise, Aurore Clément, Holger Löwenadler,  Therese Giehse, Stéphane Bouy"
18276,Hoot,"A young man (Lerman) moves from Montana to Florida with his family, where he's compelled to engage in a fight to protect a population of endangered owls.","[18, 10751]","owl, teenager, animal protection, based on young adult novel",2006-05-05,5.5,44.0,/l3gbiQkSLXPRkJnH7QInA5zrk6n.jpg,Wil Shriner,91,"Luke Wilson, Logan Lerman, Brie Larson, Tim Blake Nelson, Cody Linley"
4257,Scary Movie 4,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",[35],"haunted house, alien life-form, riesen-ipod",2006-04-13,5.3,779.0,/sEqFdw1wLtY94RKCSPolsHWzn6r.jpg,David Zucker,83,"Anna Faris, Regina Hall, Craig Bierko, Bill Pullman, Anthony Anderson"
2652,Hard Candy,"A mature 14-year old girl meets a charming 32-year old photographer on the Internet. Suspecting that he is a pedophile, she goes to his home in an attempt to expose him.","[18, 53]","suicide, rape, age difference, photographer, ice, shower, menace, lie, pedophilia, manipulation, bedroom, sadism, electric shock, coffee shop, castration, insanity, vigilante, sociopath, deception, neighbor, teenage girl, crying, torture, sadist, pedophile, cruelty, older man younger woman relationship, one day, justice, drinking, rooftop, held captive, mental illness, threat, sexual torture, screaming, electrical torture, childhood sexual abuse, photo studio, verbal abuse",2005-01-14,6.8,726.0,/uHTmlcivbPeclEdmtuQg3zOQWPS.jpg,David Slade,103,"Patrick Wilson, Ellen Page, Sandra Oh, Odessa Rae, G.J. Echternkamp"
19592,Dead Birds,"A group of Confederate soldiers who hole up in an abandoned plantation after robbing a bank, and find themselves at the mercy of supernatural forces.","[27, 53, 37]","bank, deserter, alabama, plantation, haunted house, black magic, supernatural powers, supernatural, pistol, violence, demon, bank robbery, cornfield, ghost, american civil war",2004-01-01,5.7,75.0,/xB1qpndocvnS23qIv0F7OqYZLpj.jpg,Alex Turner,91,"Henry Thomas, Patrick Fugit, Nicki Aycox, Michael Shannon, Muse Watson"
1629,La Chinoise,"A small group of French students are studying Mao, trying to find out their position in the world and how to change the world to a Maoistic community using terrorism.","[35, 18]","paris, roommate, discussion, politics, independent film, communism, may 68",1967-08-30,7.4,29.0,/hfGzYErvwi8hB38kCsSNy6OjdPv.jpg,Jean-Luc Godard,96,"Anne Wiazemsky, Jean-Pierre Léaud, Juliet Berto, Michel Semeniako, Lex De Bruijn"
17111,Shutter,A young photographer and his girlfriend discover mysterious shadows in their photographs after a tragic accident. They soon learn that you can not escape your past.,"[14, 27, 9648, 53]","suicide, photographer, nightmare, thailand, revenge, car accident, scream, polaroid, ghost, strobe light, secret lover, preserved corpse, carried on shoulders, lights out, asian horror, flashback, mental hospital",2004-09-09,6.8,180.0,/zUyaVtyugDaDHtOC6kCMJhbZsWu.jpg,Banjong Pisanthanakun,97,"Ananda Everingham, Natthaweeranuch Thongmee, Achita Sikamana, Unnop Chanpaibool, Titikarn Tongprasearth"
9526,A Prairie Home Companion,"A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court","[18, 35, 10402]","usa, country music, commercial, radio presenter, radio transmission, bühnenauftritt, backstage, singer",2006-06-09,6.4,84.0,/jVdqvd8SgPTWLdG3qc9pSlXGxQi.jpg,Robert Altman,105,"Meryl Streep, Lindsay Lohan, Virginia Madsen, Woody Harrelson, Garrison Keillor"
19126,Even Money,Gambling addiction bring the stories of three otherwise unconnected people together as it destroys each of their lives.,"[80, 18]",independent film,2006-03-01,5.7,20.0,/63SdrM8TZbAi4R1Ju7yiIqBmpY3.jpg,Mark Rydell,113,"Danny DeVito, Kim Basinger, Forest Whitaker, Ray Liotta, Tim Roth"
80556,The Chess Players,"It is the year 1856. Nawab Wajid Ali Shah is the king of Awadh, one of the last independent kingdoms of India. The British colonialists, intent on controlling this rich land, have sent general Outram on a secret mission to clear the way for an annexation. Pressure is mounting amidst intrigue and political manoeuvres, but the Nawab whiles away his time in pursuit of pleasure and religious practice. The court is of no help either—Court nobles Mir and Mirza, ignoring the situation of their country and all their duties towards their families, spend their days playing endless games of chess.  The film is based on Munshi Premchand's short story of the same name.",[18],"chess, bollywood, based on short story, colonial india, 19th century",1977-10-02,6.9,8.0,/fb0gA6K2xyWBuxMOweUmEHTjt6.jpg,Satyajit Ray,129,"Sanjeev Kumar, Saeed Jaffrey, Shabana Azmi, Richard Attenborough, Amitabh Bachchan"
27201,Corvette Summer,"Ken loves to design and build exotic cars. When the High School shop class project car, a fully tricked out dream Corvette, is stolen, he begins searching for it. His search leads him to Las Vegas, where Vanessa, a teenaged prostitute wannabe, helps him try to track it down.","[28, 12, 35]",corvette stingray,1978-06-02,5.5,16.0,/v51WPMJQR5aZidDlLeyUOJDtICv.jpg,Matthew Robbins,105,"Mark Hamill, Annie Potts, Eugene Roche, William Bryant, Richard McKenzie"
5820,The Sentinel,A secret service agent is framed as the mole in an assassination attempt on the president. He must clear his name and foil another assassination attempt while on the run from a relentless FBI agent.,"[28, 53, 80]","usa president, agent",2006-04-19,5.8,230.0,/wPFVeVYuFhCnnOAZZHpMROCbssE.jpg,Clark Johnson,108,"Michael Douglas, Kiefer Sutherland, Eva Longoria, Martin Donovan, Kim Basinger"
19661,Mirage,"New York City. David Stillwell struggles to recover his memory before the people who are trying to kill him succeed. Who is he, who are they, and why is he surrounded by murder?","[9648, 53]","amnesia, nuclear scientist",1965-10-29,6.5,20.0,/dMDgPPaBvyed07YZOV98ge2igLL.jpg,Edward Dmytryk,108,"Gregory Peck, Diane Baker, Walter Matthau, Kevin McCarthy, Jack Weston"
9904,The Wild,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back.","[10751, 16]","new york, africa, lion, zoo, wild",2006-03-06,5.1,246.0,/sxqzaOto1qyUseSg6YpIP9Su5lp.jpg,Steve 'Spaz' Williams,94,"Kiefer Sutherland, Jim Belushi, Eddie Izzard, Janeane Garofalo, William Shatner"
50724,My Brother's Wife,"After almost 10 years of marriage, attractive Zoe discovers that her marriage lacks passion and surprise, and is seduced by the possibility of finding those sensations already forgotten in her husband's brother. From this premise a series of events lead these three characters to a dangerous game of revenges, secrets and passions. Two brothers and one woman: the triangle is outlined in a disquieting way. It is a bomb that triggers family secrets, the contained rage of desire and the unmanageable power of love. An exciting story that subjugates the viewer from beginning to end.","[10749, 18]","sex scandal, profanity, pregnant, swimmer",2005-11-04,4.8,14.0,/kTfrtrBjmJABhC0micyNUEjzyv4.jpg,Ricardo de Montreuil,89,"Bárbara Mori, Manolo Cardona, Christian Meier, Gaby Espino, Beto Cuevas"
588,Silent Hill,"The eerie and deserted ghost town of Silent Hill draws a young mother desperate to find a cure for her only child's illness. Unable to accept the doctor's diagnosis that her daughter should be permanently institutionalized for psychiatric care, Rose flees with her child, heading for the abandoned town in search of answers – and ignoring the protests of her husband. It's soon clear this place is unlike anywhere she's ever been. It's smothered by fog, inhabited by a variety of strange beings and periodically overcome by a living 'darkness' that literally transforms everything it touches. As Rose searches for her little girl, she begins to learn the history of the strange town and realizes that her daughter is just a pawn in a larger game.","[27, 9648]","monster, mother role, burning of witches, fog, suffering, darkness, sadism, supernatural, revenge, surrealism, gore, survival, good vs evil, blood, another dimension, torture, creature, violence, demon, witch burning, based on video game, dismemberment, religious fanatic, ghost town, sleepwalking",2006-04-21,6.3,1093.0,/r0bEDWO2w4a43K2xTNSF284qOsc.jpg,Christophe Gans,125,"Radha Mitchell, Sean Bean, Laurie Holden, Deborah Kara Unger, Kim Coates"
17247,Battle in Heaven,"Set in Mexico City, Carlos Reygadas's sexually explicit drama centers on a man in turmoil over his past actions. Chauffer Marcos feels compelled to reveal a dark secret to his boss's daughter, Ana, a wealthy woman who works as a prostitute just for the thrill of it. Marcos confesses that he and his wife committed a crime that ended in horrible tragedy. Haunted by his past, Marcos searches for redemption.",[18],"sex, erotic movie, new mexican cinema",2005-05-15,5.6,24.0,/jChvXVA8qpIIhMKT3BLA9Cftwzt.jpg,Carlos Reygadas,96,"Marcos Hernández, Anapola Mushkadiz, Bertha Ruiz, David Bornstein, Rosalinda Ramirez"
9310,American Dreamz,"The new season of ""American Dreamz,"" the wildly popular television singing contest, has captured the country's attention, as the competition looks to be between a young Midwestern gal (Moore) and a showtunes-loving young man from Orange County (Golzari). Recently awakened President Staton (Quaid) even wants in on the craze, as he signs up for the potential explosive season finale.","[35, 18, 10751]","usa president, moderator, musical, music, castingshow, image campaign, sleeper agent",2006-03-04,4.9,97.0,/qwRbRvfJR7jjsaGfS741Tl3DRr7.jpg,Paul Weitz,107,"Hugh Grant, Dennis Quaid, Mandy Moore, Willem Dafoe, Chris Klein"
18858,Irresistible,A wife and mother is consumed by the thought that her husband's co-worker is trying to win him away from her and their family.,"[18, 9648, 53]","sex, infidelity, secret, obsession, paranoia, seduction, stalker, fear, husband, woman director",2006-04-18,5.5,33.0,/oEjIshd5I8kMWgVY1Sw8sH4SlHH.jpg,Ann Turner,103,"Susan Sarandon, Sam Neill, Emily Blunt, Charles Tingwell, William McInnes"
35545,Mata Hari,"A semi-fictionalized account of the life of Mata Hari, an exotic dancer who was accused of spying for Germany during World War I.","[18, 28, 53, 10749]","spy, world war i",1931-12-26,6.1,9.0,/3HvUY98WbP1HuIFk8W3f1gDLKZX.jpg,George Fitzmaurice,89,"Greta Garbo, Ramon Novarro, Lionel Barrymore, Lewis Stone, C. Henry Gordon"
1557,23,"The movie's plot is based on the true story of a group of young computer hackers from Hannover, Germany. In the late 1980s the orphaned Karl Koch invests his heritage in a flat and a home computer. At first he dials up to bulletin boards to discuss conspiracy theories inspired by his favorite novel, R.A. Wilson's ""Illuminatus"", but soon he and his friend David start breaking into government and military computers. Pepe, one of Karl's rather criminal acquaintances senses that there is money in computer cracking - he travels to east Berlin and tries to contact the KGB.","[18, 53]","spy, german democratic republic, cold war, cocaine, hacker, psychology, court case, kgb, hannover, computer, delusion, based on true story, conspiracy theory, hospital, best friend",1998-07-02,7.1,55.0,/7QCfZb0KTN3Iu8jkLoog3NRBNud.jpg,Hans-Christian Schmid,99,"Fabian Busch, August Diehl, Dieter Landuris, Jan-Gregor Kremp, Zbigniew Zamachowski"
