movieId,title,overview,genres,keywords,annee,voteAverage,voteCount,posterPath,director
33360,Let's Not Get Angry,"One-time gangster Antoine is enjoying retirement on the coast, now managing a boating club. He receives a visit from a former accomplice who asks for a loan. The money will be repaid by a crook who is now in hiding; Antoine intends to recover his money.","Crime, Comedy",crime,1966,7.4,17.0,/nQrPlNfEdJe1VOGwu2aMhv2d6bd.jpg,Georges Lautner
10792,Hothead,"Delightful French comedy about a talented soccer player whose foul temper causes him to be cut from the team, lose his job and even be banned from his favorite bar.",Comedy,"prison, prisoner, soccer field, soccer",1979,6.5,11.0,/oqQ6VzCfi4v6Li82hfgLmqYtEOn.jpg,Jean-Jacques Annaud
70863,Poolboy - Drowning Out the Fury,"In this unearthed lost movie from 1990 that the studio deemed too terrible to release, a Vietnam Veteran Sal Bando(Sorbo), tortured by his past as a Poolboy returns home to Van Nuys, California, and a country he doesn't recognize, in which it seems only Mexicans run pool-cleaning companies. Bando sets off on a brutal mission to reclaim his ""rightful"" vocation and enact revenge on the man(Trejo) who killed his wife and son.","Comedy, Action",,2011,4.3,16.0,/4FK6LCw1t5r6k5bRaZhi5Gdsv9Q.jpg,Garrett Brawith
82708,The Poll Diaries,"In 1914 on a family estate, Oda helps a wounded anarchist, and as their illicit friendship deepens, a family turmoil erupts as the war closes in.","Drama, Foreign",baltic,2010,6.8,6.0,/rrdNOAcEVFevHmBiNrAQybb8Pqq.jpg,Chris Kraus
143800,Aftermath,Two brothers are trying to find out the truth from years ago. The whole town is against them.,"Mystery, Drama, Thriller","holocaust, country life, farm, suspense, thriller, rural setting",2012,6.0,20.0,/qwm1nro2XJoW1slanAbsvbCIxOi.jpg,Władysław Pasikowski
140420,Paperman,An urban office worker finds that paper airplanes are instrumental in meeting a girl in ways he never expected.,"Animation, Family, Romance","train station, skyscraper, black and white, paper airplane, office romance, animated short, very little dialogue, short",2012,8.0,734.0,/3TpMBcAYH4cxCw5WoRacWodMTCG.jpg,John Kahrs
18758,To Kill with Intrigue,Young master Cao Le chases his pregnant girlfriend away from the family castle. He does it in order to save her from vicious bandits who are going to murder his family.,"Action, Drama","martial arts, kung fu, melodrama",1977,5.9,8.0,/6wLl4kGtmwAbrIL0jO4HI7w0mbX.jpg,Lo Wei
19274,Fearless Hyena,"Jackie Chan is a youngster, living in a remote vllage with his grandfather who teaches him Kong-Fu (naturally). He keeps getting into fights, even though his grandfather warns him not to show their Kong-Fu to others. Jackie, though, is tempted by some thugs he beat up to act as the master of a Kong-Fu school. This school's name apparently spreads far, as an old enemy of Jackie's grandfather (who t","Comedy, Action","martial arts, kung fu, school",1979,6.8,27.0,/ic5iTcB0HOfNCjQRV10SJ5oA4El.jpg,Jackie Chan
46124,Dragon Fist,A dishonored student of the Dragon Fist Sect seeks revenge for the death of his teacher.,"Drama, Action",,1979,6.7,15.0,/xlXgEf3wv84b2bzMmqlnz90RCiS.jpg,Lo Wei
18867,Half a Loaf of Kung Fu,A young daydreamer  assumes the identity of a dead martial arts hero and quickly finds himself caught up in a plot by several clans to steal famous martial arts artifacts being transported by an escort company.,"Comedy, Action",,1978,6.8,14.0,/lpXNsMccvx0LMP75bMhfqdqaFOm.jpg,Chen Chi-Hwa
13679,Kirikou and the Wild Beasts,"The film is a sub-story to Kirikou and the Sorceress rather than a straight sequel. The movie is set while Kirikou is still a child and Karaba is still a sorceress. Like Princes et princesses and Les Contes de la nuit, it is an anthology film comprising several episodic stories, each of them describing Kirikou's interactions with a different animals. It is however unique among Michel Ocelot's films, not only in that it is co-directed by Bénédicte Galup (who has previously worked with him as an animator) but also for each of the stories being written by a different person (in all other cases, Ocelot has been the sole writer and director of his films).","Adventure, Animation, Family, Fantasy",woman director,2005,6.1,65.0,/l7sjGQhg5adHB6L8ywptMyuJg4n.jpg,Michel Ocelot
94380,Bad Ass,Decorated Vietnam hero Frank Vega returns home only to get shunned by society leaving him without a job or his high school sweetheart. It's not until forty years later when an incident on a commuter bus (where he protects an elderly black man from a pair of skin heads) makes him a local hero where he's suddenly celebrated once again. But his good fortune suddenly turns for the worse when his best friend Klondike is murdered and the police aren't doing anything about it.,"Action, Drama","vietnam veteran, los angeles, crime, based on true events",2012,5.3,141.0,/acXahXPfgIw1jRYc5eNcJsnwrPd.jpg,Craig Moss
49522,Nativity!,"Martin Freeman is lovelorn teacher Mr Maddens, a former am-dram star whose girlfriend (Ashley Jensen) dumped him over Christmas five years ago and upped sticks, inexplicably, to La-La Land. Yuletide cheer is not his forte, but he's forced to drum some up when Pam Ferris's headmistress earmarks him to direct the Nativity play.","Comedy, Family","holiday, woman director",2009,6.2,46.0,/2B2jctx3iCk60A1SZ0bwZ5PBvNK.jpg,Debbie Isitt
125504,A Christmas Story 2,"The original traditional one-hundred-percent red-blooded two-fisted all-american christmas contiunues five years later with Ralphie, Randy mom and the old man. This time Ralphie has his eyes fixed on a car. But trouble is sure to follow.",Comedy,holiday,2012,4.1,11.0,/iJkPmBIGlVr2A9F5G7D56NIUoAC.jpg,Brian Levant
40900,Elevator Girl,"A smart, uptight attorney and a disorganized yet passionate and creative woman meet in a stuck elevator, and sparks ignite instantly. Will opposites attract, or are they simply passing time before getting off on different floors?","TV Movie, Comedy, Family",,2010,4.8,8.0,/yh2o5oNGBRgET2vpSsE6MuESgHD.jpg,Bradford May
38425,Fantasy Mission Force,"Similar to ""The Dirty Dozen"" or one of that nature. Japan is trying to take over the world and the generals of the allied forces trying to stop the Japanese have been taken prisoner. A force of loners and fighters is put together to try and rescue the generals and save the war effort with the promise of gold and/or pardons of past crimes.","Action, Adventure, Comedy, Crime, Thriller",,1983,5.6,5.0,/eAWVFgjXARihqsL1FM1bA1wz88.jpg,Chu Yen-ping
18741,Fearless Hyena Part II,"A pair of evil kung-fu artists, Heaven and Earth, are slaughtering the entire Yin-Yang brotherhood.",Action,,1983,6.5,11.0,/vYr2X49AOjPE09vVNzGiIR7RsLR.jpg,Lo Wei
91333,Recoil,"A cop turns vigilante after his family is murdered, exacting vengeance on the killers - and then on all criminals who have slipped through the system.",Action,,2011,5.0,34.0,/x4ul6QROSFcSyzuwWmypTjUH9I4.jpg,Terry Miles
57529,Ghost Voyage,A group of passengers plot their escape off a haunted ship to hell.,"Horror, Science Fiction",,2008,5.4,10.0,/vCTvHz7NW10kcoxYxud5xrrS5l.jpg,James Oxford
98545,"Peace, Love & Misunderstanding","A conservative lawyer named Diane takes her two teenage children Jake and Zoe to meet their estranged, hippie grandmother in Woodstock after her husband asks for a divorce.","Comedy, Drama, Romance",,2011,5.7,43.0,/z8o7zJSptpCGThhWUKRF5vBwpoI.jpg,Bruce Beresford
152795,The Congress,"More than two decades after catapulting to stardom with The Princess Bride, an aging actress (Robin Wright, playing a version of herself) decides to take her final job: preserving her digital likeness for a future Hollywood. Through a deal brokered by her loyal, longtime agent and the head of Miramount Studios, her alias will be controlled by the studio, and will star in any film they want with no restrictions. In return, she receives healthy compensation so she can care for her ailing son and her digitized character will stay forever young. Twenty years later, under the creative vision of the studio’s head animator, Wright’s digital double rises to immortal stardom. With her contract expiring, she is invited to take part in “The Congress” convention as she makes her comeback straight into the world of future fantasy cinema.","Drama, Science Fiction, Animation",animation,2013,6.4,165.0,/nnKX3ahYoT7P3au92dNgLf4pKwA.jpg,Ari Folman
152795,The Congress,"More than two decades after catapulting to stardom with The Princess Bride, an aging actress (Robin Wright, playing a version of herself) decides to take her final job: preserving her digital likeness for a future Hollywood. Through a deal brokered by her loyal, longtime agent and the head of Miramount Studios, her alias will be controlled by the studio, and will star in any film they want with no restrictions. In return, she receives healthy compensation so she can care for her ailing son and her digitized character will stay forever young. Twenty years later, under the creative vision of the studio’s head animator, Wright’s digital double rises to immortal stardom. With her contract expiring, she is invited to take part in “The Congress” convention as she makes her comeback straight into the world of future fantasy cinema.","Drama, Science Fiction, Animation",animation,2013,6.4,165.0,/nnKX3ahYoT7P3au92dNgLf4pKwA.jpg,Ari Folman
152795,The Congress,"More than two decades after catapulting to stardom with The Princess Bride, an aging actress (Robin Wright, playing a version of herself) decides to take her final job: preserving her digital likeness for a future Hollywood. Through a deal brokered by her loyal, longtime agent and the head of Miramount Studios, her alias will be controlled by the studio, and will star in any film they want with no restrictions. In return, she receives healthy compensation so she can care for her ailing son and her digitized character will stay forever young. Twenty years later, under the creative vision of the studio’s head animator, Wright’s digital double rises to immortal stardom. With her contract expiring, she is invited to take part in “The Congress” convention as she makes her comeback straight into the world of future fantasy cinema.","Drama, Science Fiction, Animation",animation,2013,6.4,165.0,/nnKX3ahYoT7P3au92dNgLf4pKwA.jpg,Ari Folman
152795,The Congress,"More than two decades after catapulting to stardom with The Princess Bride, an aging actress (Robin Wright, playing a version of herself) decides to take her final job: preserving her digital likeness for a future Hollywood. Through a deal brokered by her loyal, longtime agent and the head of Miramount Studios, her alias will be controlled by the studio, and will star in any film they want with no restrictions. In return, she receives healthy compensation so she can care for her ailing son and her digitized character will stay forever young. Twenty years later, under the creative vision of the studio’s head animator, Wright’s digital double rises to immortal stardom. With her contract expiring, she is invited to take part in “The Congress” convention as she makes her comeback straight into the world of future fantasy cinema.","Drama, Science Fiction, Animation",animation,2013,6.4,165.0,/nnKX3ahYoT7P3au92dNgLf4pKwA.jpg,Ari Folman
112336,Hitchcock,"Hitchcock follows the relationship between director Alfred Hitchcock and his wife Alma Reville during the making of his most famous film ""Psycho"" - and the trials and tribulations the director faced from Hollywood censors.",Drama,"wife husband relationship, film director, biography, movie set, movie actress, movie actor",2012,6.3,527.0,/qQGr8DQiAelkcy4w8cXn2qTMkMq.jpg,Sacha Gervasi
96821,Caesar Must Die,"Winner of the Golden Bear at the 2012 Berlin Film Festival, Caesar Must Die (Cesare Deve Morire), the scripted documentary shows inmates at a prison in Rome rehearsing for a performance of Shakespeare's Julius Caesar.","Drama, Documentary",,2012,6.6,29.0,/iTGY3C7MBslyZv1aNBs559CUjac.jpg,Paolo Taviani
45006,Interceptor,"A U.S. Air Force officer tries to stop a murderous group of terrorists whom are trying to steal two top secret F-117A Stealth Fighters from the cargo hold of a gigantic C-5 Galaxy Transport flying at 30,000 feet over the Atlantic Ocean.","Action, Thriller",,1992,5.6,5.0,/9obm2diUHgQYXLbbs4BnbF6s6ve.jpg,Michael Cohn
93289,Now Where Did the Seventh Company Get to?,"1940: During the chaotic running fights of the French army the 7th company disappears - nobody knows they've been taken captive. Only their scouting patrol, three witty but lazy guys, can escape and now wanders around behind the German lines. They'd like to just stay out the fights, but a Lieutenant urges them to use a captured truck to break through to their troops. Written by Tom Zoerner","War, Action, Comedy",,1973,7.1,53.0,/zaTSxlRTPF0rJXNJeskCdck80AR.jpg,Robert Lamoureux
104718,Other Worlds,The secrets about unlocking the mysteries of consciousness by plant-drugs. The related chances and risks involved in this shamanism.,Documentary,"ayahuasca, psychedelics, amazon rainforest",2004,5.9,5.0,/ySsN3QZ7bHhNxTApciD3Fazfwuj.jpg,Jan Kounen
80220,Peppermint Soda,"In the fall of 1963, Anne is becoming a teenager. She lives in Paris with her mother and her older sister, Frédérique. They're just back from summer at the beach with their father. School starts. A turbulent year awaits them both.","Comedy, Drama","paris, sister sister relationship, friendship, mother daughter relationship, school, father daughter relationship, woman director",1977,7.0,7.0,/zM7055A3Ld9kXrG3dhG1FOdKMFP.jpg,Diane Kurys
83389,From Up on Poppy Hill,"The story is set in 1963 in Yokohama. Kokuriko Manor sits on a hill overlooking the harbour. A 16 year-old girl, Umi, lives in that house. Every morning she raises a signal flag facing the sea. The flag means “I pray for safe voyages”. A 17 year-old boy, Shun, always sees this flag from the sea as he rides a tugboat to school. Gradually the pair are drawn to each other but they are faced with a sudden trial. Even so, they keep going without running from facing the hardships of reality.","Animation, Drama","world war ii, anime",2011,7.6,332.0,/mVlosCi4Kckj1iXACJdpSrA9alR.jpg,Goro Miyazaki
71883,Redline,"The most dangerous and exciting car race in the universe is held only once every five years. And that's tonight. The competitors are lined up at the starting block. In his vehicle, JP, the most daredevil driver on the circuit, is ready for the green light. Female driver Sonoshee, with whom he is secretly in love, is also on the starting line. She will stop at nothing to get on to that podium. In this race, not only is anything possible, but also anything is allowed. In fact, their adversaries have modified their vehicles to equip them with highly destructive weapons; with such participants, it is hardly surprising that Redline is forbidden by the authorities, who will try anything to halt the proceedings. These speed addicts have to put themselves in mortal danger to achieve their aim: eternal glory for those who finally mount the podium.","Fantasy, Drama, Action, Thriller, Animation","fight, mafia, tournament, crying, creature, daredevil, race",2009,7.3,50.0,/il2bErXZTjzuzAVhoAjV3F5WIim.jpg,Takeshi Koike
61591,Welcome to the Space Show,"Five children save the life of a dog-like alien while at a self-run summer camp. He attempts to reward them by taking them to an alien colony on the Moon. Events take a turn for the worse when his report on that attack that injured him causes passage from the Moon to the Earth to be banned, and children are stranded in space. The children need to find a way back home before camp ends and their parents discover that they are missing. They also have to avoid the poachers that injured their alien friend, and now seem to be stalking them all.","Animation, Science Fiction","moon, space, alien",2010,6.2,18.0,/c70Yyg2g5Ll4sW4A4ono60f3gaJ.jpg,Masaaki Yuasa
25539,Winners & Sinners,"Five friends are released from prison and do their best to stay out trouble. While trying to mind their own business (and run their 5-Star Cleaning Service), they are caught up in a war between rival Triad gangs fighting for control of the counterfeit currency market.","Action, Adventure, Comedy, Crime","martial arts, chinese mafia, farce, gang, counterfeit money, cleaning service",1983,6.3,33.0,/mZIF6SrqNv51tiXHFk14pMpvkf8.jpg,Sammo Hung
44594,Barry Munday,"Barry Munday, a libido-driven wage slave who spends all his time either ogling, fantasizing about or trying to pick up women, wakes up in hospital after a freak attack only to find that his testicles have been removed.","Comedy, Drama, Romance","based on novel, letter, paternity, castration, doctor, pregnancy, lamborghini, testicles, air guitar, genital mutilation",2010,6.3,22.0,/iulS3aycfeoa67wgO2dv9RYFntG.jpg,Chris D'Arienzo
135225,Purge,"Allide experienced The Great Terror under Stalin’s regime, and decades after her hometown people were deported to Siberia, she lives alone in an isolated house. One night, she finds a young woman in her yard – Zara has just escaped from the claws of the Russian mafia that held her as a sex slave. Survivors both, Aliide and Zara engage in unearthing each other’s motives and gradually, and their stories merge into one, revealing the tragedy of a family during the cruelest years in Estonian history.","Drama, History",,2012,6.7,23.0,/wGCBQS4VkqHYsKpyRtdlm8wBqSk.jpg,Antti Jokinen
85525,The Day He Arrives,"Sang-Joon is a professor in the film department at a provincial university. He goes to Seoul to meet his senior, Young-Ho, who works as a film critic. Sang-Joon stays in a northern village in Seoul for 3 days.","Drama, Foreign",,2011,6.9,27.0,/YLfxT2irbtKNysSGsKUOEu86Ud.jpg,Hong Sang-soo
10044,My Lucky Stars,"Two Hong-Kong cops are sent to Tokyo to catch an ex-cop who stole a large amount of money in diamonds. After one is captured by the Ninja-gang protecting the rogue cop, the other one gets his old Orphanage gang, dubbed the ""Five Lucky Stars,"" to help him. They don't like this much, but they do it.","Action, Comedy","martial arts, kidnapping, police, mafia, diamond",1985,6.6,27.0,/rQSUB2mPKv2AWcvV8AXEQ64IWtb.jpg,Sammo Hung
18707,"Twinkle, Twinkle, Lucky Stars","The third installment in the Lucky Stars series, following Winners and Sinners (1983) and My Lucky Stars (1985)... The team are released from prison to play detective in order to stop a ruthless gang from ruining their reputations, taking their lives, and that of a key witness in an upcoming trial. They must battle their way through and with the help of Muscles, take down the bad guys.","Action, Comedy","transvestism, martial arts, sequel, gang, interrupted vacation",1985,6.4,18.0,/iuiVBTFwIcyb5PtKQCxfxL7RMrp.jpg,Sammo Hung
81850,Space Adventure Cobra,"Having gone to ground for two years, Cobra comes out of hiding after an encounter with the bounty hunter Jane Flower and is drawn into direct confrontation with the Galactic Guild, a vast criminal organization lead by Lord Necron, a macabre representation of re-animated death. On Jane's asking the duo travel to a prison planet called Seedo and Cobra breaks into the floating prison where Jane's sister Catherine is held, but the latter doesn't want to be saved...  Jane and her identical sisters Catherine and Dominique are the embodiment of the future ruler of a freely wandering planet called Myras. Should they fall in love with the same man they will meld into a single body, forming the planet's queen. Said planet has recovered from a genocide bomb that wiped out its inhabitants, and they are ready to reclaim it. Necron, though, wants to take advantage of Myras' wandering nature to crash it into the seventh galaxy's principle supernova and obliterate all life.","Animation, Science Fiction",,1982,6.0,12.0,/dHgX9g9LJRN9sXXVckuPVFIIhUh.jpg,Osamu Dezaki
34280,L'aventure c'est l'aventure,"When they realize the times are changing, five crooks decide to switch from bank robberies to personality abductions.","Adventure, Comedy",french movies,1972,6.6,20.0,/dkgxRQCchyCS4MOhM3bJuWrUoDG.jpg,Claude Lelouch
76349,1911,"At the beginning of the 20th century, China is in a state of crisis. The country is split into warring factions, the citizens are starving, and recent political reforms have made matters worse, not better. The ruling Qing Dynasty, led by a seven-year-old emperor, and his ruthless mother, Empress Dowager Longyu is completely out of touch after 250 years of unquestioned power. Huang Xing has recently returned from Japan, where he has studied the art of modern warfare. When he finds his country falling apart, he feels he has no choice but to pick up the sword.","Adventure, Drama, Action, History, War","martial arts, sword, revolution, blood, gunfight, extreme violence, brutality, combat",2011,5.0,41.0,/4B553EK5EWUc28Jvl2vZ3xwDWF4.jpg,Jackie Chan
45682,Looking for Jackie,"Jackie Chan is the undefeated Kung Fu Master who dishes out the action in traditional Jackie Chan style. When a young boy sets out to learn how to fight from the Master himself, he not only witnesses some spectacular fights, but learns some important life lessons along the way.","Action, Comedy, Family, Foreign",,2009,4.4,17.0,/j8fR9N1PmCLAJdW5ofwqYOMaXKf.jpg,Jiang Ping
10275,The Shaolin Temple,"The Tang emperor is betrayed by one of his generals, who installs himself as emperor in the East Capital. The son of one of his slave workers escapes to the Shaolin Temple, learns kung fu, and sets out to kill the traitor who killed his father. Based on a true story from Shaolin folklore, but highly fictionalized.",Action,"kung fu, loss of father, monastery",1982,7.2,26.0,/bS9Si1GLSnuRhlclpP4IgRNMvDD.jpg,Cheung Yam-Yim
37030,Shaolin Temple 2: Kids from Shaolin,"Two rivaling families live on opposite sides of a river. One of them practices Shaolin kung fu and has only sons, while the other has only daughters and practices the Wu-Tang sword. The father of the Wu-Tang family is so paranoid about the Shaolin kids stealing his sword style (besides, he wants a son to teach it to, and the closest thing he has is a lesbian daughter) that he is taken off guard when some real bad guys come along to kill his family, but the Shaolin family helps them out. All the while, everyone is desperately trying to get the lesbian girl to marry Jet Li.","Action, Comedy",,1984,6.2,7.0,/3i6zo7laVrJk7KE5DZYQs1RrfKM.jpg,Cheung Yam-Yim
36960,Memory,"Dr. Taylor Biggs is haunted by a past that's not his own. A hallucinatory drug gives him the power to see visions of vicious crimes, visions made all that more disturbing when he discovers that the murderous memories may belong to the father he never knew . Biggs's mother, whose own failing memory makes her powerless to help him unravel his family history.","Thriller, Science Fiction, Mystery","mysterious drug, relive the dark, twisted memories",2006,4.7,9.0,/rzQo0MwIbijLeu0eKcONjRFp9By.jpg,Bennett Davlin
37032,Martial Arts of Shaolin,"Jet Li weasels out of the north Shaolin temple to assassinate a despotic ruler at the ruler's extravagant public birthday celebration. Two other men from the south Shaolin temple also set out to assassinate the ruler, but all three fail and are chased all over by soldiers. Meanwhile, one of the southerners turns out to be a cross-dressed woman, who is also discovered to wear a footbell to match Jet Li's, meaning they are somehow slated for an arranged marriage.","Action, Comedy","martial arts, kung fu, shaolin, shaolin kung fu, shaolin monk",1986,6.8,14.0,/dgTIUTCcSNnuaxxWQxPuw34Z58b.jpg,Liu Chia-Liang
81179,Snowmageddon,"A seemingly-harmless snow globe unleashes a devastating winter storm on a peaceful mountainside community, prompting one family on a race to save their town from certain destruction. As night falls on Christmas Eve, the Miller family finds a gift-wrapped snow globe just outside their door. Inside is an exact replica of their town - right down to the smallest detail. But this isn't your typical holiday decoration, because every time it's shaken, a blank of snow a blizzard blasts through town. Later, when the buttons on the globe plunge the town into total chaos, the Miller's must find a way to stop the destruction once and for all.","Adventure, Science Fiction",,2011,5.0,12.0,/inFy2MaWGsBc1QN6eI1yYFhFC2m.jpg,Sheldon Wilson
88284,Barbara,"It is the summer of 1980 in East Germany and, alone, Barbara is confined to living and working as a doctor in a small provincial town - her punishment for attempting to emigrate to the West. She has only one focus; to escape and for this, she has to wait patiently. Until Andre, her supervisor in the hospital, takes her off course. Are his motives of love or duty to the authorities? The day-to-day pretense, and content supervision slowly take their toll as the tension builds.",Drama,"small town, visa, stasi, lover, doctor, east germany, 1980s",2012,7.3,71.0,/2gbbUhlDhPppNk8c8xEZftbO2nV.jpg,Christian Petzold
110392,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,"John Cleese, Michael Palin, Terry Jones and Terry Gilliam pay tribute to their late Monty Python colleague Graham Chapman in this hilarious, 3-D animated adaptation of Chapman's brazenly fictionalized life story. (TIFF)","Animation, Documentary",monty python,2012,6.9,13.0,/hhk0uPJL9Q1qUGG4dV0kBB1O6YZ.jpg,Bill Jones
49051,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.","Adventure, Fantasy, Action","riddle, elves, dwarves, orcs, middle-earth (tolkien), hobbit, mountain, wizard, journey, ring, goblin, courage, giant, tunnel, underground lake, buried treasure, climbing a tree, invisibility, ancient, gnomes",2012,7.0,8427.0,/ysX7vDmSh5O19vFjAi56WL7l4nk.jpg,Peter Jackson
15770,Born to Defend,"Jet, a young soldier at the end of the second world war must overcome some abusive Americans who are bullying him as well as the Chinese people.","Action, Foreign","transporter, war",1986,5.7,6.0,/cMhB95MqV64IQazs1KYOFEVNL7f.jpg,Jet Li
35038,Dragon Fight,"Jimmy and Tiger are members of the Chinese national wushu team. The two are in Los Angeles to perform exhibitions. However, for Tiger, he plans to defect to L.A. to make a name for himself. When Jimmy learns of Tigers plan to defect, an attempt to stop him fails and Jimmy ends up missing his flight to China. Now a fish out of water, Jimmy's only hope is Andy, a wisecracking youngster in L.A. Meanwhile, Tiger works for a mafia boss. When Tiger loses a fortune in cocaine in a detergent box that Andy accidentally took, Andy and Jimmy soon have no choice but to face the wrath of Tiger and his men. Their only ally is Penny, the girlfriend of Tiger's boss. Two men who were once best friends have now become bitter enemies.","Action, Foreign","san francisco, martial arts",1989,5.6,8.0,/hupygyhqS6qUka11SHbMPSOQmrb.jpg,Billy Tang
20811,The Master,"Uncle Tak is famous for using Chinese herbal medicines to cure diseases. A martial arts expert, he also teaches the young how to defend themselves. One of his students, Johnny, dreams of monopolizing the teaching of kung fu throughout the United States. To accomplish this, he tries to kill Uncle Tak. Chuck, Uncle Tak's best student from Hong Kong, comes to Los Angeles to find his master. Chuck is willing to let Johnny have his way, and tries to take Uncle Tak back to Hong Kong. But Johnny and his men will not leave Chuck alone. Chuck, on his way back to Hong Kong, returns for the showdown.",Action,"martial arts, kung fu, karate, los angeles, kung fu master",1992,5.9,28.0,/ctz65ZpisdfRTMWCdQYSEQexzn7.jpg,Tsui Hark
10852,Kung Fu Cult Master,"A wild and rollicking martial arts fantasy extravaganza that features prized swords and swordsmen, a crazy monk attached to a rolling boulder, serious clan and cult rivalries, and lots of magic and flying.","Fantasy, Action, History, Science Fiction","martial arts, power takeover, battle for power, hostility, revenge, family feud",1993,6.8,14.0,/xSJ2a1VK64pabjLV20Xphe5lXi2.jpg,Wong Jing
127916,The Fitzgerald Family Christmas,The siblings of the Fitzgerald family must decide if the dad who abandoned them 20 years ago can come home for Christmas. Can the big Irish clan get past their grievances to be a family again?,"Drama, Family","holiday, brother sister relationship, irish-american, family gatherings, christmas",2012,6.5,7.0,/xPEt5NqzegtutFX70KPxR2IZZjG.jpg,Edward Burns
87504,Hyde Park on Hudson,"The story of the love affair between FDR and his distant cousin Margaret Stuckley, centered around the weekend in 1939 when the King and Queen of the United Kingdom visited upstate New York.","Comedy, Drama, History","queen, franklin delano roosevelt, park, hyde park, queen of england, king of england, 1930s",2012,5.3,77.0,/3mbfrCzlXlzO5kDTq2Qgj9EefYz.jpg,Roger Michell
84305,Lay the Favorite,A former stripper's talent with numbers lands her a job with a professional gambler who runs a sports book in Las Vegas.,"Drama, Comedy","gambling, romance, money, las vegas, betting, prodigy",2012,4.9,69.0,/A5m1r8yhPYLxhz4P3JmMbMvzChn.jpg,Stephen Frears
48599,Audition/Talent Competition,"Two closely related episodes. Youths make problems for two local orchestras about to compete nationally, and in a talent competition a young girl gets stage fright, while another lies to her boss to compete.","Music, Documentary",,1964,5.6,5.0,/E1Wogq7e41b1IQ72e1lLPOUiBH.jpg,Miloš Forman
106135,Crooked Arrows,A native-American lacrosse team makes its way through a prep school league tournament.,Drama,"sport, duringcreditsstinger",2012,5.6,14.0,/lDcY9nicFAC7GKF0NSqb87eJMnA.jpg,Steve Rash
18725,The Enforcer,"An undercover cop struggling to provide for his son and ailing wife, must infiltrate a ruthless gang. But things turn sour when another cop blows his cover and he quickly finds himself battling for his life and the lives of his family.","Action, Thriller, Crime",,1995,5.8,25.0,/78Ef7ky9yoFIpNrlMzQlgY31xk7.jpg,Corey Yuen Kwai
31027,Dr. Wai in the Scriptures with No Words,"A serial adventure writer with problems in his personal life lives out the adventures of his literary hero, King of Adventurers.","Action, Comedy",,1996,5.8,13.0,/3BGT87vhRUaqltBLHtUN0ff6LqI.jpg,Ching Siu-Tung
10620,Once Upon a Time in China and America,"So goes to the U.S. to open a martial arts school. Around this time, many Chinese people were sold off to U.S. railroad companies, and were brutally treated by the Americans under the harsh working conditions. Thus, the American workers' hatred towards the Chinese immigrants is high. As a result, So gets into trouble with the Americans and the mob, and calls Master Wong for help.","Action, Western","china, martial arts, kung fu, foreign worker, colonisation, kung fu master",1997,5.7,23.0,/56gkifK47XL0h6YVe7cLvO2yD9A.jpg,Sammo Hung
10616,Contract Killer,"Financially troubled, a newbie hitman reluctantly takes the job of finding the plotted killer of a Japanese tycoon.","Action, Comedy","competition, assassination, yakuza, hitman, revenge",1998,6.2,30.0,/nsX7mOiPUIyGydYJYx8gKL5Rem7.jpg,Wei Tung
40004,Never Say... Never!,"Paris, 1830. Valentin loses himself in alcohol, gambling and women. He does not believe in life and especially not in love. His uncle Van Buck believes only in the virtues of money and trade. Everything separates them until the day when Van Buck, to improve his public image, wants to make Valentin marry the young and impoverished Baroness Cécile. Valentin, who has absolutely no desire to get married, bets that he can easily seduce her in 24 hours and thus prove that she, like all the others, is not worth loving... But Cécile, who believes in true love, will prove much more difficult to woo than envisaged and Valentin will have to use all possible stratagems to try and win his bet. The game of cat and mouse starts... But who is the cat?",Comedy,,2005,4.8,10.0,/zrdje61DBK2BF6pMVkynK1UKcIE.jpg,Eric Civanyan
63481,Calmos,"Two men, fortyish, worn out by their wives, abandon everything to go and live in the back of beyond. There they meet a truculent priest, a boozer, Émile who recalls them to life's simple pleasures. Calm is what they want. But soon their example inspires thousands of disorientated males, fleeing the feminist 1970s. Soon, too, there arrives a squadron of nymphomaniac Amazons.",Comedy,"female nudity, surrealism, gynecologist",1976,5.8,11.0,/ld6yKekdiPSDYbOkKbHG6f7bP1y.jpg,Bertrand Blier
40722,How to Make Love to a Woman,"When Andy hears his girlfriend Lauren sigh after sex, he panics. But even with the help of his friends, porn stars and tantric experts, he continues to stumble in the bedroom, finally realizing that in order to give Lauren the 'O' word, he first needs to say the 'L' word. Starring Josh Meyers, Krysten Ritter, Ian Somerhalder, Jenna Jameson and Ken Jeong.","Comedy, Romance",,2010,4.9,18.0,/2Q73S1yBRMshGzi7oTdsk7c6bhH.jpg,Scott Culver
